iter	Passed	Remaining
98371	392091	405065
98372	392095	405061
98373	392098	405056
98374	392103	405053
98375	392107	405049
98376	392110	405044
98377	392114	405040
98378	392118	405036
98379	392122	405032
98380	392126	405028
98381	392130	405024
98382	392133	405019
98383	392138	405016
98384	392142	405012
98385	392145	405007
98386	392149	405003
98387	392153	404999
98388	392157	404995
98389	392160	404991
98390	392164	404986
98391	392168	404982
98392	392172	404978
98393	392176	404974
98394	392179	404970
98395	392183	404965
98396	392187	404962
98397	392191	404957
98398	392195	404953
98399	392198	404949
98400	392203	404946
98401	392207	404941
98402	392210	404937
98403	392214	404933
98404	392218	404929
98405	392222	404925
98406	392226	404920
98407	392229	404916
98408	392233	404912
98409	392238	404909
98410	392242	404905
98411	392246	404901
98412	392250	404897
98413	392254	404893
98414	392258	404889
98415	392261	404884
98416	392265	404880
98417	392270	404877
98418	392274	404872
98419	392277	404868
98420	392281	404864
98421	392285	404860
98422	392288	404855
98423	392292	404851
98424	392296	404847
98425	392301	404844
98426	392305	404840
98427	392309	404836
98428	392312	404832
98429	392316	404827
98430	392320	404823
98431	392324	404819
98432	392327	404815
98433	392331	404810
98434	392336	404807
98435	392340	404803
98436	392343	404799
98437	392347	404794
98438	392351	404791
98439	392355	404786
98440	392358	404782
98441	392362	404778
98442	392366	404773
98443	392370	404770
98444	392374	404766
98445	392378	404761
98446	392381	404757
98447	392385	404753
98448	392389	404749
98449	392393	404744
98450	392396	404740
98451	392401	404737
98452	392405	404732
98453	392409	404729
98454	392412	404724
98455	392417	404721
98456	392421	404716
98457	392424	404712
98458	392428	404708
98459	392431	404703
98460	392436	404700
98461	392439	404695
98462	392443	404691
98463	392447	404687
98464	392452	404684
98465	392456	404680
98466	392460	404676
98467	392463	404672
98468	392469	404669
98469	392472	404665
98470	392476	404661
98471	392480	404657
98472	392485	404653
98473	392489	404649
98474	392493	404645
98475	392497	404641
98476	392501	404638
98477	392505	404633
98478	392508	404629
98479	392512	404624
98480	392516	404621
98481	392520	404616
98482	392523	404612
98483	392527	404607
98484	392530	404603
98485	392535	404600
98486	392539	404596
98487	392543	404592
98488	392546	404587
98489	392551	404584
98490	392555	404580
98491	392558	404575
98492	392562	404571
98493	392567	404567
98494	392570	404563
98495	392574	404559
98496	392578	404555
98497	392582	404551
98498	392585	404547
98499	392590	404543
98500	392593	404539
98501	392597	404534
98502	392601	404530
98503	392604	404525
98504	392609	404522
98505	392612	404517
98506	392616	404514
98507	392620	404509
98508	392624	404505
98509	392627	404501
98510	392631	404496
98511	392635	404492
98512	392638	404488
98513	392643	404484
98514	392646	404480
98515	392651	404476
98516	392654	404472
98517	392659	404468
98518	392663	404464
98519	392666	404460
98520	392671	404456
98521	392675	404453
98522	392678	404448
98523	392683	404445
98524	392687	404441
98525	392691	404437
98526	392695	404433
98527	392699	404428
98528	392702	404424
98529	392707	404421
98530	392711	404417
98531	392716	404414
98532	392720	404410
98533	392724	404406
98534	392728	404402
98535	392732	404398
98536	392735	404393
98537	392740	404390
98538	392744	404386
98539	392747	404381
98540	392751	404377
98541	392756	404374
98542	392760	404370
98543	392763	404365
98544	392767	404361
98545	392770	404357
98546	392774	404353
98547	392778	404349
98548	392782	404344
98549	392785	404340
98550	392790	404337
98551	392794	404332
98552	392798	404328
98553	392801	404324
98554	392805	404320
98555	392809	404316
98556	392813	404311
98557	392817	404307
98558	392820	404303
98559	392825	404300
98560	392829	404295
98561	392832	404291
98562	392836	404287
98563	392840	404283
98564	392844	404279
98565	392848	404275
98566	392852	404270
98567	392856	404267
98568	392860	404263
98569	392864	404259
98570	392868	404255
98571	392872	404251
98572	392876	404247
98573	392880	404243
98574	392883	404238
98575	392888	404235
98576	392892	404231
98577	392896	404227
98578	392900	404223
98579	392904	404219
98580	392908	404215
98581	392912	404211
98582	392915	404206
98583	392919	404202
98584	392923	404199
98585	392927	404195
98586	392932	404191
98587	392935	404187
98588	392940	404184
98589	392944	404179
98590	392947	404175
98591	392951	404171
98592	392955	404166
98593	392958	404162
98594	392962	404157
98595	392966	404153
98596	392970	404150
98597	392975	404147
98598	392978	404142
98599	392982	404138
98600	392986	404134
98601	392990	404130
98602	392994	404125
98603	392998	404122
98604	393002	404118
98605	393007	404115
98606	393013	404113
98607	393017	404109
98608	393021	404105
98609	393025	404101
98610	393028	404096
98611	393032	404092
98612	393036	404088
98613	393040	404084
98614	393043	404080
98615	393048	404076
98616	393051	404072
98617	393056	404068
98618	393059	404064
98619	393063	404059
98620	393066	404055
98621	393070	404051
98622	393074	404047
98623	393078	404043
98624	393082	404039
98625	393087	404035
98626	393090	404031
98627	393094	404026
98628	393098	404022
98629	393101	404018
98630	393105	404014
98631	393109	404010
98632	393113	404005
98633	393116	404001
98634	393121	403998
98635	393125	403994
98636	393128	403989
98637	393132	403985
98638	393136	403981
98639	393140	403977
98640	393144	403973
98641	393148	403969
98642	393152	403964
98643	393155	403960
98644	393159	403956
98645	393163	403952
98646	393167	403948
98647	393171	403944
98648	393175	403940
98649	393179	403936
98650	393182	403932
98651	393187	403928
98652	393190	403923
98653	393194	403920
98654	393198	403915
98655	393202	403912
98656	393206	403907
98657	393210	403903
98658	393213	403899
98659	393217	403894
98660	393221	403891
98661	393225	403887
98662	393229	403882
98663	393232	403878
98664	393237	403875
98665	393241	403870
98666	393245	403867
98667	393249	403862
98668	393253	403859
98669	393257	403854
98670	393260	403850
98671	393264	403845
98672	393268	403842
98673	393272	403838
98674	393276	403834
98675	393280	403829
98676	393283	403825
98677	393288	403821
98678	393291	403817
98679	393295	403813
98680	393298	403808
98681	393303	403805
98682	393308	403802
98683	393311	403797
98684	393315	403793
98685	393319	403789
98686	393323	403785
98687	393326	403781
98688	393330	403776
98689	393334	403772
98690	393338	403769
98691	393342	403764
98692	393347	403761
98693	393350	403757
98694	393354	403752
98695	393358	403748
98696	393361	403744
98697	393365	403739
98698	393369	403736
98699	393373	403731
98700	393376	403727
98701	393380	403722
98702	393384	403719
98703	393388	403715
98704	393392	403711
98705	393396	403706
98706	393400	403702
98707	393404	403698
98708	393407	403694
98709	393411	403689
98710	393414	403685
98711	393420	403682
98712	393423	403678
98713	393427	403673
98714	393430	403669
98715	393435	403665
98716	393438	403661
98717	393442	403657
98718	393446	403653
98719	393450	403649
98720	393454	403645
98721	393458	403641
98722	393461	403636
98723	393465	403632
98724	393469	403629
98725	393473	403624
98726	393477	403620
98727	393480	403615
98728	393485	403612
98729	393489	403608
98730	393493	403604
98731	393496	403599
98732	393500	403595
98733	393504	403591
98734	393508	403587
98735	393511	403583
98736	393515	403578
98737	393520	403575
98738	393524	403571
98739	393527	403566
98740	393531	403562
98741	393535	403558
98742	393538	403554
98743	393542	403550
98744	393546	403545
98745	393550	403541
98746	393553	403537
98747	393557	403532
98748	393561	403529
98749	393565	403525
98750	393569	403521
98751	393573	403517
98752	393577	403513
98753	393581	403509
98754	393585	403505
98755	393589	403501
98756	393592	403496
98757	393596	403492
98758	393600	403487
98759	393605	403485
98760	393608	403480
98761	393612	403476
98762	393616	403472
98763	393619	403467
98764	393623	403463
98765	393627	403459
98766	393630	403454
98767	393636	403452
98768	393639	403447
98769	393643	403443
98770	393646	403439
98771	393650	403435
98772	393654	403430
98773	393658	403426
98774	393661	403422
98775	393665	403418
98776	393669	403413
98777	393673	403409
98778	393677	403406
98779	393681	403401
98780	393686	403399
98781	393690	403395
98782	393694	403390
98783	393698	403387
98784	393702	403383
98785	393706	403379
98786	393710	403375
98787	393714	403371
98788	393718	403367
98789	393722	403363
98790	393726	403358
98791	393729	403354
98792	393733	403350
98793	393737	403346
98794	393741	403342
98795	393744	403337
98796	393749	403334
98797	393753	403330
98798	393757	403326
98799	393760	403321
98800	393764	403317
98801	393768	403313
98802	393772	403309
98803	393775	403304
98804	393779	403300
98805	393784	403297
98806	393788	403293
98807	393791	403289
98808	393795	403284
98809	393799	403280
98810	393803	403276
98811	393807	403272
98812	393810	403268
98813	393815	403264
98814	393818	403260
98815	393822	403256
98816	393827	403252
98817	393831	403248
98818	393835	403244
98819	393838	403240
98820	393842	403236
98821	393846	403231
98822	393850	403227
98823	393853	403223
98824	393858	403220
98825	393862	403215
98826	393866	403212
98827	393870	403208
98828	393873	403203
98829	393877	403199
98830	393881	403195
98831	393885	403191
98832	393888	403186
98833	393892	403182
98834	393896	403178
98835	393901	403175
98836	393905	403171
98837	393909	403167
98838	393914	403164
98839	393918	403160
98840	393921	403155
98841	393925	403151
98842	393929	403147
98843	393934	403144
98844	393937	403140
98845	393941	403136
98846	393945	403131
98847	393949	403127
98848	393952	403123
98849	393956	403118
98850	393960	403114
98851	393964	403110
98852	393968	403107
98853	393972	403102
98854	393975	403098
98855	393980	403094
98856	393984	403090
98857	393987	403086
98858	393991	403081
98859	393994	403077
98860	393999	403074
98861	394002	403069
98862	394006	403065
98863	394011	403062
98864	394016	403059
98865	394021	403056
98866	394026	403053
98867	394031	403050
98868	394034	403045
98869	394038	403041
98870	394041	403036
98871	394045	403033
98872	394049	403028
98873	394053	403024
98874	394056	403020
98875	394060	403015
98876	394065	403012
98877	394070	403009
98878	394074	403005
98879	394078	403001
98880	394083	402998
98881	394087	402994
98882	394091	402990
98883	394095	402986
98884	394099	402983
98885	394103	402979
98886	394107	402975
98887	394111	402970
98888	394115	402967
98889	394119	402962
98890	394123	402958
98891	394127	402954
98892	394131	402951
98893	394135	402946
98894	394139	402943
98895	394143	402939
98896	394147	402935
98897	394151	402931
98898	394154	402926
98899	394158	402922
98900	394162	402918
98901	394166	402914
98902	394170	402910
98903	394174	402906
98904	394179	402903
98905	394182	402899
98906	394186	402894
98907	394190	402890
98908	394193	402885
98909	394198	402882
98910	394203	402879
98911	394207	402876
98912	394213	402874
98913	394218	402871
98914	394223	402867
98915	394228	402865
98916	394232	402861
98917	394236	402856
98918	394240	402852
98919	394243	402848
98920	394248	402844
98921	394251	402840
98922	394255	402836
98923	394259	402832
98924	394263	402828
98925	394267	402824
98926	394271	402820
98927	394274	402815
98928	394279	402811
98929	394282	402807
98930	394286	402803
98931	394290	402799
98932	394294	402795
98933	394298	402791
98934	394302	402787
98935	394305	402783
98936	394309	402778
98937	394314	402775
98938	394317	402770
98939	394321	402766
98940	394325	402762
98941	394330	402760
98942	394334	402755
98943	394338	402751
98944	394341	402747
98945	394345	402743
98946	394350	402740
98947	394355	402736
98948	394359	402733
98949	394364	402729
98950	394368	402725
98951	394371	402721
98952	394375	402716
98953	394379	402712
98954	394382	402708
98955	394386	402704
98956	394390	402699
98957	394394	402695
98958	394397	402691
98959	394402	402688
98960	394406	402684
98961	394410	402680
98962	394414	402676
98963	394417	402671
98964	394421	402667
98965	394425	402662
98966	394429	402659
98967	394434	402656
98968	394439	402653
98969	394443	402649
98970	394447	402646
98971	394451	402642
98972	394456	402638
98973	394461	402635
98974	394464	402631
98975	394468	402626
98976	394472	402622
98977	394476	402619
98978	394480	402615
98979	394484	402610
98980	394488	402606
98981	394491	402602
98982	394496	402598
98983	394499	402594
98984	394503	402590
98985	394507	402585
98986	394512	402583
98987	394515	402578
98988	394519	402574
98989	394523	402570
98990	394527	402566
98991	394531	402562
98992	394535	402558
98993	394539	402554
98994	394543	402549
98995	394547	402546
98996	394553	402544
98997	394556	402539
98998	394561	402536
98999	394564	402531
99000	394568	402527
99001	394571	402523
99002	394576	402519
99003	394579	402514
99004	394583	402510
99005	394587	402507
99006	394591	402502
99007	394595	402499
99008	394599	402495
99009	394603	402490
99010	394608	402487
99011	394612	402484
99012	394617	402480
99013	394622	402477
99014	394626	402473
99015	394630	402469
99016	394633	402465
99017	394637	402460
99018	394640	402456
99019	394645	402453
99020	394649	402448
99021	394653	402445
99022	394659	402442
99023	394662	402438
99024	394666	402434
99025	394670	402430
99026	394674	402426
99027	394678	402422
99028	394682	402418
99029	394685	402413
99030	394689	402409
99031	394693	402405
99032	394697	402401
99033	394700	402397
99034	394704	402392
99035	394709	402389
99036	394713	402385
99037	394717	402381
99038	394720	402376
99039	394724	402372
99040	394728	402368
99041	394732	402364
99042	394735	402360
99043	394739	402355
99044	394744	402352
99045	394748	402348
99046	394751	402344
99047	394755	402339
99048	394759	402336
99049	394763	402331
99050	394766	402327
99051	394770	402322
99052	394774	402318
99053	394778	402315
99054	394783	402311
99055	394786	402307
99056	394790	402303
99057	394795	402299
99058	394798	402295
99059	394802	402291
99060	394806	402287
99061	394810	402283
99062	394814	402279
99063	394817	402274
99064	394821	402270
99065	394826	402267
99066	394830	402263
99067	394834	402259
99068	394838	402255
99069	394842	402251
99070	394846	402247
99071	394849	402242
99072	394853	402238
99073	394857	402234
99074	394862	402231
99075	394866	402228
99076	394870	402223
99077	394874	402219
99078	394878	402215
99079	394881	402211
99080	394885	402206
99081	394889	402202
99082	394894	402199
99083	394897	402195
99084	394901	402190
99085	394905	402186
99086	394910	402183
99087	394913	402179
99088	394917	402175
99089	394921	402170
99090	394925	402167
99091	394929	402163
99092	394933	402159
99093	394937	402154
99094	394940	402150
99095	394944	402146
99096	394948	402142
99097	394952	402138
99098	394955	402133
99099	394960	402130
99100	394964	402126
99101	394968	402121
99102	394971	402117
99103	394975	402113
99104	394979	402109
99105	394983	402106
99106	394988	402102
99107	394992	402098
99108	394995	402094
99109	394999	402089
99110	395003	402085
99111	395008	402082
99112	395011	402077
99113	395015	402074
99114	395019	402069
99115	395023	402066
99116	395027	402061
99117	395031	402057
99118	395035	402053
99119	395039	402050
99120	395043	402045
99121	395046	402041
99122	395050	402037
99123	395054	402032
99124	395059	402029
99125	395062	402025
99126	395066	402021
99127	395070	402016
99128	395074	402013
99129	395078	402008
99130	395082	402004
99131	395085	402000
99132	395090	401997
99133	395094	401992
99134	395097	401988
99135	395101	401984
99136	395106	401981
99137	395110	401977
99138	395114	401973
99139	395118	401969
99140	395122	401965
99141	395126	401961
99142	395130	401957
99143	395134	401953
99144	395138	401949
99145	395141	401944
99146	395145	401940
99147	395149	401936
99148	395152	401931
99149	395157	401928
99150	395160	401924
99151	395164	401920
99152	395168	401916
99153	395172	401912
99154	395177	401908
99155	395181	401905
99156	395186	401902
99157	395191	401898
99158	395194	401894
99159	395198	401889
99160	395201	401885
99161	395206	401882
99162	395210	401878
99163	395213	401873
99164	395217	401869
99165	395222	401866
99166	395225	401861
99167	395229	401857
99168	395233	401852
99169	395237	401849
99170	395241	401844
99171	395245	401841
99172	395249	401837
99173	395252	401832
99174	395257	401829
99175	395261	401825
99176	395265	401821
99177	395271	401819
99178	395275	401815
99179	395280	401812
99180	395285	401809
99181	395290	401806
99182	395294	401802
99183	395298	401798
99184	395301	401794
99185	395307	401791
99186	395311	401788
99187	395316	401785
99188	395322	401782
99189	395325	401778
99190	395329	401774
99191	395333	401769
99192	395337	401765
99193	395340	401761
99194	395344	401756
99195	395347	401752
99196	395351	401748
99197	395356	401745
99198	395360	401741
99199	395364	401736
99200	395367	401732
99201	395371	401728
99202	395375	401724
99203	395379	401719
99204	395382	401715
99205	395387	401712
99206	395391	401708
99207	395395	401704
99208	395398	401699
99209	395403	401696
99210	395407	401692
99211	395410	401687
99212	395414	401683
99213	395418	401679
99214	395422	401675
99215	395426	401671
99216	395430	401668
99217	395434	401663
99218	395438	401660
99219	395442	401655
99220	395446	401651
99221	395449	401647
99222	395453	401643
99223	395457	401639
99224	395462	401636
99225	395466	401631
99226	395470	401628
99227	395474	401624
99228	395478	401620
99229	395481	401615
99230	395485	401611
99231	395489	401607
99232	395493	401603
99233	395497	401598
99234	395501	401594
99235	395506	401591
99236	395509	401587
99237	395513	401583
99238	395517	401578
99239	395521	401575
99240	395524	401570
99241	395528	401566
99242	395531	401561
99243	395536	401558
99244	395540	401554
99245	395543	401549
99246	395547	401545
99247	395551	401541
99248	395556	401538
99249	395560	401534
99250	395564	401531
99251	395570	401528
99252	395574	401524
99253	395578	401520
99254	395581	401515
99255	395585	401512
99256	395589	401507
99257	395592	401503
99258	395596	401499
99259	395601	401495
99260	395605	401492
99261	395608	401487
99262	395612	401483
99263	395616	401478
99264	395620	401475
99265	395624	401471
99266	395628	401467
99267	395631	401462
99268	395636	401459
99269	395640	401455
99270	395645	401452
99271	395650	401449
99272	395654	401445
99273	395658	401441
99274	395661	401436
99275	395665	401432
99276	395669	401428
99277	395674	401425
99278	395677	401420
99279	395681	401416
99280	395685	401413
99281	395689	401408
99282	395693	401404
99283	395696	401399
99284	395700	401395
99285	395705	401392
99286	395708	401388
99287	395713	401384
99288	395716	401380
99289	395721	401376
99290	395725	401372
99291	395728	401368
99292	395732	401363
99293	395736	401360
99294	395741	401356
99295	395746	401353
99296	395751	401351
99297	395755	401347
99298	395759	401343
99299	395762	401338
99300	395766	401334
99301	395770	401330
99302	395774	401326
99303	395778	401322
99304	395781	401317
99305	395786	401314
99306	395789	401309
99307	395794	401306
99308	395797	401301
99309	395802	401298
99310	395806	401294
99311	395811	401291
99312	395815	401287
99313	395819	401283
99314	395824	401280
99315	395828	401276
99316	395831	401272
99317	395836	401268
99318	395840	401264
99319	395843	401259
99320	395847	401255
99321	395852	401252
99322	395856	401249
99323	395860	401245
99324	395864	401241
99325	395869	401238
99326	395873	401234
99327	395877	401229
99328	395881	401225
99329	395885	401221
99330	395888	401217
99331	395892	401213
99332	395896	401208
99333	395901	401205
99334	395906	401203
99335	395910	401198
99336	395913	401194
99337	395918	401191
99338	395923	401188
99339	395927	401184
99340	395930	401179
99341	395934	401175
99342	395938	401171
99343	395942	401167
99344	395946	401163
99345	395950	401159
99346	395954	401155
99347	395958	401151
99348	395961	401146
99349	395965	401143
99350	395969	401138
99351	395973	401134
99352	395976	401130
99353	395982	401128
99354	395987	401124
99355	395990	401120
99356	395994	401115
99357	395998	401111
99358	396002	401108
99359	396006	401103
99360	396009	401099
99361	396013	401095
99362	396018	401091
99363	396021	401087
99364	396025	401082
99365	396028	401078
99366	396033	401074
99367	396037	401071
99368	396042	401067
99369	396046	401064
99370	396051	401061
99371	396056	401058
99372	396060	401054
99373	396065	401051
99374	396069	401047
99375	396072	401042
99376	396076	401038
99377	396081	401035
99378	396085	401031
99379	396088	401026
99380	396092	401022
99381	396096	401018
99382	396100	401014
99383	396104	401010
99384	396107	401006
99385	396111	401001
99386	396116	400998
99387	396120	400994
99388	396124	400990
99389	396127	400985
99390	396131	400981
99391	396134	400977
99392	396138	400972
99393	396142	400968
99394	396145	400964
99395	396151	400961
99396	396154	400957
99397	396158	400952
99398	396161	400948
99399	396166	400945
99400	396170	400941
99401	396174	400937
99402	396180	400934
99403	396184	400931
99404	396188	400927
99405	396192	400922
99406	396195	400918
99407	396200	400915
99408	396203	400910
99409	396207	400906
99410	396210	400901
99411	396215	400898
99412	396220	400895
99413	396225	400892
99414	396228	400887
99415	396233	400884
99416	396236	400879
99417	396240	400875
99418	396243	400871
99419	396249	400868
99420	396252	400864
99421	396256	400859
99422	396260	400855
99423	396264	400851
99424	396268	400847
99425	396271	400843
99426	396275	400838
99427	396279	400834
99428	396283	400830
99429	396287	400827
99430	396291	400823
99431	396295	400819
99432	396299	400815
99433	396303	400811
99434	396306	400806
99435	396310	400802
99436	396314	400798
99437	396318	400794
99438	396323	400791
99439	396328	400788
99440	396332	400784
99441	396336	400780
99442	396340	400776
99443	396343	400771
99444	396348	400768
99445	396351	400763
99446	396355	400759
99447	396359	400755
99448	396363	400751
99449	396367	400747
99450	396370	400742
99451	396374	400738
99452	396378	400734
99453	396382	400730
99454	396386	400726
99455	396389	400722
99456	396393	400717
99457	396398	400714
99458	396401	400710
99459	396405	400705
99460	396408	400701
99461	396413	400697
99462	396417	400694
99463	396421	400690
99464	396425	400685
99465	396429	400682
99466	396433	400678
99467	396437	400673
99468	396440	400669
99469	396444	400665
99470	396448	400661
99471	396452	400656
99472	396455	400652
99473	396459	400648
99474	396464	400644
99475	396467	400640
99476	396471	400636
99477	396475	400632
99478	396479	400628
99479	396482	400623
99480	396486	400619
99481	396490	400615
99482	396494	400611
99483	396498	400608
99484	396502	400603
99485	396506	400599
99486	396509	400594
99487	396514	400591
99488	396517	400587
99489	396521	400582
99490	396525	400578
99491	396529	400575
99492	396533	400570
99493	396537	400567
99494	396542	400564
99495	396547	400560
99496	396550	400556
99497	396554	400552
99498	396558	400547
99499	396562	400543
99500	396566	400539
99501	396570	400535
99502	396573	400531
99503	396577	400527
99504	396581	400523
99505	396585	400519
99506	396589	400514
99507	396593	400510
99508	396597	400507
99509	396600	400502
99510	396605	400498
99511	396608	400494
99512	396613	400491
99513	396616	400486
99514	396620	400482
99515	396625	400479
99516	396628	400474
99517	396632	400470
99518	396636	400467
99519	396640	400463
99520	396644	400458
99521	396648	400454
99522	396651	400450
99523	396656	400446
99524	396661	400443
99525	396665	400440
99526	396670	400437
99527	396675	400433
99528	396679	400430
99529	396684	400426
99530	396688	400423
99531	396692	400418
99532	396696	400415
99533	396700	400410
99534	396704	400407
99535	396708	400402
99536	396711	400398
99537	396715	400394
99538	396719	400389
99539	396723	400385
99540	396727	400381
99541	396731	400378
99542	396735	400373
99543	396739	400370
99544	396742	400365
99545	396747	400362
99546	396750	400357
99547	396755	400354
99548	396758	400349
99549	396762	400345
99550	396766	400341
99551	396770	400337
99552	396774	400333
99553	396778	400329
99554	396781	400324
99555	396785	400320
99556	396789	400316
99557	396793	400313
99558	396797	400308
99559	396801	400304
99560	396806	400301
99561	396809	400297
99562	396813	400292
99563	396816	400288
99564	396821	400284
99565	396825	400280
99566	396829	400276
99567	396832	400272
99568	396837	400268
99569	396840	400264
99570	396844	400260
99571	396848	400255
99572	396852	400252
99573	396856	400248
99574	396860	400243
99575	396863	400239
99576	396868	400236
99577	396872	400232
99578	396876	400228
99579	396879	400223
99580	396883	400219
99581	396888	400216
99582	396892	400212
99583	396896	400208
99584	396901	400205
99585	396905	400201
99586	396909	400197
99587	396912	400193
99588	396916	400188
99589	396921	400185
99590	396924	400180
99591	396928	400177
99592	396932	400172
99593	396936	400168
99594	396940	400164
99595	396944	400161
99596	396948	400156
99597	396953	400153
99598	396957	400149
99599	396961	400146
99600	396965	400142
99601	396969	400138
99602	396973	400134
99603	396977	400129
99604	396981	400125
99605	396986	400122
99606	396989	400118
99607	396993	400114
99608	396996	400109
99609	397001	400106
99610	397005	400102
99611	397009	400098
99612	397012	400093
99613	397017	400090
99614	397020	400085
99615	397024	400081
99616	397028	400077
99617	397031	400072
99618	397036	400069
99619	397040	400065
99620	397043	400060
99621	397048	400057
99622	397053	400054
99623	397056	400049
99624	397060	400045
99625	397064	400041
99626	397069	400038
99627	397073	400035
99628	397077	400030
99629	397081	400026
99630	397085	400022
99631	397089	400018
99632	397093	400014
99633	397097	400010
99634	397101	400007
99635	397105	400002
99636	397108	399998
99637	397112	399994
99638	397116	399990
99639	397120	399985
99640	397123	399981
99641	397128	399977
99642	397131	399973
99643	397136	399970
99644	397140	399966
99645	397145	399962
99646	397150	399959
99647	397153	399955
99648	397157	399951
99649	397161	399946
99650	397165	399943
99651	397169	399939
99652	397173	399935
99653	397176	399930
99654	397180	399926
99655	397184	399922
99656	397188	399918
99657	397192	399914
99658	397195	399909
99659	397200	399906
99660	397204	399902
99661	397208	399898
99662	397211	399893
99663	397215	399889
99664	397220	399886
99665	397225	399883
99666	397229	399880
99667	397235	399877
99668	397239	399873
99669	397243	399869
99670	397248	399867
99671	397252	399863
99672	397256	399859
99673	397260	399855
99674	397264	399851
99675	397269	399847
99676	397272	399843
99677	397276	399839
99678	397280	399834
99679	397284	399831
99680	397288	399826
99681	397291	399822
99682	397294	399817
99683	397299	399814
99684	397303	399810
99685	397306	399805
99686	397310	399801
99687	397314	399797
99688	397318	399793
99689	397322	399789
99690	397325	399785
99691	397330	399781
99692	397334	399778
99693	397338	399774
99694	397342	399770
99695	397347	399766
99696	397351	399762
99697	397355	399758
99698	397358	399754
99699	397362	399749
99700	397366	399746
99701	397370	399742
99702	397374	399737
99703	397378	399733
99704	397383	399730
99705	397387	399726
99706	397391	399722
99707	397394	399718
99708	397398	399714
99709	397402	399710
99710	397407	399706
99711	397410	399702
99712	397414	399698
99713	397418	399693
99714	397422	399690
99715	397426	399686
99716	397430	399681
99717	397434	399678
99718	397438	399673
99719	397441	399669
99720	397445	399665
99721	397449	399661
99722	397453	399657
99723	397457	399653
99724	397461	399649
99725	397465	399645
99726	397469	399641
99727	397473	399637
99728	397476	399632
99729	397480	399629
99730	397484	399624
99731	397488	399620
99732	397491	399616
99733	397495	399611
99734	397500	399608
99735	397504	399604
99736	397508	399600
99737	397511	399595
99738	397515	399592
99739	397519	399587
99740	397523	399583
99741	397526	399579
99742	397531	399575
99743	397534	399571
99744	397539	399567
99745	397542	399563
99746	397546	399559
99747	397550	399555
99748	397554	399551
99749	397557	399546
99750	397561	399542
99751	397565	399538
99752	397569	399534
99753	397573	399530
99754	397577	399526
99755	397581	399522
99756	397585	399518
99757	397589	399514
99758	397592	399509
99759	397597	399506
99760	397600	399501
99761	397604	399497
99762	397608	399493
99763	397612	399489
99764	397616	399485
99765	397619	399481
99766	397623	399476
99767	397627	399472
99768	397631	399469
99769	397635	399464
99770	397639	399460
99771	397642	399456
99772	397646	399452
99773	397650	399447
99774	397654	399444
99775	397658	399440
99776	397662	399436
99777	397666	399432
99778	397670	399428
99779	397674	399423
99780	397678	399420
99781	397682	399416
99782	397686	399411
99783	397690	399408
99784	397694	399403
99785	397698	399400
99786	397702	399395
99787	397705	399391
99788	397709	399386
99789	397713	399383
99790	397716	399378
99791	397720	399374
99792	397724	399370
99793	397729	399367
99794	397733	399363
99795	397736	399358
99796	397740	399354
99797	397744	399350
99798	397748	399346
99799	397752	399342
99800	397756	399338
99801	397759	399333
99802	397764	399330
99803	397768	399326
99804	397772	399322
99805	397775	399318
99806	397779	399314
99807	397783	399310
99808	397787	399305
99809	397790	399301
99810	397795	399298
99811	397799	399294
99812	397803	399289
99813	397806	399285
99814	397810	399281
99815	397814	399277
99816	397818	399272
99817	397821	399268
99818	397825	399264
99819	397830	399261
99820	397833	399256
99821	397837	399252
99822	397841	399248
99823	397845	399244
99824	397848	399239
99825	397852	399235
99826	397855	399230
99827	397860	399227
99828	397864	399224
99829	397868	399219
99830	397872	399215
99831	397875	399211
99832	397880	399208
99833	397884	399203
99834	397889	399200
99835	397894	399197
99836	397898	399193
99837	397901	399188
99838	397905	399184
99839	397908	399180
99840	397913	399176
99841	397916	399172
99842	397920	399167
99843	397923	399163
99844	397929	399161
99845	397933	399156
99846	397936	399152
99847	397940	399147
99848	397944	399143
99849	397948	399139
99850	397951	399135
99851	397955	399131
99852	397959	399126
99853	397963	399123
99854	397966	399118
99855	397971	399115
99856	397977	399113
99857	397983	399111
99858	397987	399107
99859	397991	399103
99860	397996	399100
99861	398000	399096
99862	398004	399092
99863	398007	399087
99864	398011	399083
99865	398015	399079
99866	398018	399074
99867	398023	399071
99868	398027	399067
99869	398031	399063
99870	398035	399059
99871	398039	399056
99872	398043	399051
99873	398046	399047
99874	398050	399042
99875	398055	399039
99876	398059	399035
99877	398062	399031
99878	398066	399026
99879	398070	399023
99880	398075	399019
99881	398078	399015
99882	398082	399011
99883	398086	399007
99884	398090	399003
99885	398094	398998
99886	398098	398994
99887	398102	398991
99888	398106	398987
99889	398109	398982
99890	398113	398978
99891	398117	398974
99892	398122	398971
99893	398125	398966
99894	398129	398962
99895	398133	398958
99896	398137	398954
99897	398141	398950
99898	398144	398946
99899	398148	398941
99900	398153	398938
99901	398156	398934
99902	398160	398929
99903	398163	398925
99904	398168	398921
99905	398172	398917
99906	398176	398913
99907	398179	398909
99908	398183	398904
99909	398187	398901
99910	398191	398897
99911	398195	398892
99912	398198	398888
99913	398203	398885
99914	398207	398880
99915	398210	398876
99916	398214	398871
99917	398218	398868
99918	398222	398863
99919	398225	398859
99920	398229	398855
99921	398232	398850
99922	398236	398846
99923	398240	398842
99924	398244	398838
